"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","TAXENV","POL","PC_TOT_TAX","A","2018",0.08,
"ZAF","TAXENV","POL","PC_TOT_TAX","A","2019",0.07,
"ZAF","TAXENV","POL","PC_TOT_TAX","A","2020",0.12,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","1994",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","1995",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","1996",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","1997",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","1998",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","1999",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2000",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2001",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2002",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2003",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2004",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2005",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2006",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2007",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2008",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2009",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2010",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2011",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2012",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2013",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2014",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2015",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2016",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2017",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2018",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2019",0,
"ZAF","TAXENV","RES","PC_TOT_TAX","A","2020",0,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","1995",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","1996",0.11,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","1997",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","1998",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","1999",0.1,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2000",0.07,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2001",0.06,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2002",0.06,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2003",0.06,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2004",0.07,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2005",0.03,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2006",0.07,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2007",0.14,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2008",0.13,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2009",0.13,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2010",0.11,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2011",0.12,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2012",0.1,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2013",0.1,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2014",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2015",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2016",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2017",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2018",0.09,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2019",0.12,
"SWZ","TAXENV","TRANSPORT","PC_GDP","A","2020",0.11,
"SWZ","TAXENV","POL","PC_GDP","A","1994",0,
"SWZ","TAXENV","POL","PC_GDP","A","1995",0,
"SWZ","TAXENV","POL","PC_GDP","A","1996",0,
"SWZ","TAXENV","POL","PC_GDP","A","1997",0,
"SWZ","TAXENV","POL","PC_GDP","A","1998",0,
"SWZ","TAXENV","POL","PC_GDP","A","1999",0,
"SWZ","TAXENV","POL","PC_GDP","A","2000",0,
"SWZ","TAXENV","POL","PC_GDP","A","2001",0,
"SWZ","TAXENV","POL","PC_GDP","A","2002",0,
"SWZ","TAXENV","POL","PC_GDP","A","2003",0,
"SWZ","TAXENV","POL","PC_GDP","A","2004",0,
"SWZ","TAXENV","POL","PC_GDP","A","2005",0,
"SWZ","TAXENV","POL","PC_GDP","A","2006",0,
"SWZ","TAXENV","POL","PC_GDP","A","2007",0,
"SWZ","TAXENV","POL","PC_GDP","A","2008",0,
"SWZ","TAXENV","POL","PC_GDP","A","2009",0,
"SWZ","TAXENV","POL","PC_GDP","A","2010",0,
"SWZ","TAXENV","POL","PC_GDP","A","2011",0,
"SWZ","TAXENV","POL","PC_GDP","A","2012",0,
"SWZ","TAXENV","POL","PC_GDP","A","2013",0,
"SWZ","TAXENV","POL","PC_GDP","A","2014",0,
"SWZ","TAXENV","POL","PC_GDP","A","2015",0,
"SWZ","TAXENV","POL","PC_GDP","A","2016",0,
"SWZ","TAXENV","POL","PC_GDP","A","2017",0,
"SWZ","TAXENV","POL","PC_GDP","A","2018",0,
"SWZ","TAXENV","POL","PC_GDP","A","2019",0,
"SWZ","TAXENV","POL","PC_GDP","A","2020",0,
"SWZ","TAXENV","POL","PC_GDP","A","2021",0,
"SWZ","TAXENV","RES","PC_GDP","A","1994",0,
"SWZ","TAXENV","RES","PC_GDP","A","1995",0,
"SWZ","TAXENV","RES","PC_GDP","A","1996",0,
"SWZ","TAXENV","RES","PC_GDP","A","1997",0,
"SWZ","TAXENV","RES","PC_GDP","A","1998",0,
"SWZ","TAXENV","RES","PC_GDP","A","1999",0,
"SWZ","TAXENV","RES","PC_GDP","A","2000",0,
"SWZ","TAXENV","RES","PC_GDP","A","2001",0,
"SWZ","TAXENV","RES","PC_GDP","A","2002",0,
"SWZ","TAXENV","RES","PC_GDP","A","2003",0,
"SWZ","TAXENV","RES","PC_GDP","A","2004",0,
"SWZ","TAXENV","RES","PC_GDP","A","2005",0,
"SWZ","TAXENV","RES","PC_GDP","A","2006",0,
"SWZ","TAXENV","RES","PC_GDP","A","2007",0,
"SWZ","TAXENV","RES","PC_GDP","A","2008",0,
"SWZ","TAXENV","RES","PC_GDP","A","2009",0,
"SWZ","TAXENV","RES","PC_GDP","A","2010",0,
"SWZ","TAXENV","RES","PC_GDP","A","2011",0,
"SWZ","TAXENV","RES","PC_GDP","A","2012",0,
"SWZ","TAXENV","RES","PC_GDP","A","2013",0,
"SWZ","TAXENV","RES","PC_GDP","A","2014",0,
"SWZ","TAXENV","RES","PC_GDP","A","2015",0,
"SWZ","TAXENV","RES","PC_GDP","A","2016",0,
"SWZ","TAXENV","RES","PC_GDP","A","2017",0,
"SWZ","TAXENV","RES","PC_GDP","A","2018",0,
"SWZ","TAXENV","RES","PC_GDP","A","2019",0,
"SWZ","TAXENV","RES","PC_GDP","A","2020",0,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","1995",0.78,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","1996",0.85,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","1997",0.77,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","1998",0.73,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","1999",0.73,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2000",0.64,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2001",0.57,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2002",0.51,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2003",0.49,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2004",0.57,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2005",0.23,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2006",0.56,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2007",1.12,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2008",0.97,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2009",0.95,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2010",0.76,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2011",0.8,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2012",0.75,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2013",0.68,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2014",0.61,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2015",0.58,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2016",0.53,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2017",0.5,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2018",0.49,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2019",0.66,
"SWZ","TAXENV","TRANSPORT","PC_TOT_TAX","A","2020",0.62,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","1994",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","1995",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","1996",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","1997",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","1998",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","1999",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2000",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2001",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2002",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2003",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2004",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2005",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2006",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2007",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2008",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2009",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2010",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2011",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2012",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2013",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2014",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2015",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2016",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2017",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2018",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2019",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2020",0,
"SWZ","TAXENV","POL","PC_TOT_TAX","A","2021",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","1994",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","1995",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","1996",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","1997",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","1998",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","1999",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2000",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2001",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2002",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2003",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2004",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2005",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2006",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2007",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2008",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2009",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2010",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2011",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2012",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2013",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2014",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2015",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2016",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2017",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2018",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2019",0,
"SWZ","TAXENV","RES","PC_TOT_TAX","A","2020",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","1994",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","1995",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","1996",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","1997",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","1998",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","1999",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2000",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2001",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2002",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2003",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2004",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2005",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2006",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2007",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2008",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2009",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2010",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2011",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2012",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2013",0,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2014",0.01,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2015",0.01,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2016",0.01,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2017",0.01,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2018",0.01,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2019",0.02,
"TGO","TAXENV","TRANSPORT","PC_GDP","A","2020",0.03,
"TGO","TAXENV","POL","PC_GDP","A","2008",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2009",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2010",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2011",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2012",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2013",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2014",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2015",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2016",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2017",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2018",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2019",0.01,
"TGO","TAXENV","POL","PC_GDP","A","2020",0,
"TGO","TAXENV","RES","PC_GDP","A","1994",0,
"TGO","TAXENV","RES","PC_GDP","A","1995",0,
"TGO","TAXENV","RES","PC_GDP","A","1996",0,
"TGO","TAXENV","RES","PC_GDP","A","1997",0,
"TGO","TAXENV","RES","PC_GDP","A","1998",0,
"TGO","TAXENV","RES","PC_GDP","A","1999",0,
"TGO","TAXENV","RES","PC_GDP","A","2000",0,
"TGO","TAXENV","RES","PC_GDP","A","2001",0,
"TGO","TAXENV","RES","PC_GDP","A","2002",0,
"TGO","TAXENV","RES","PC_GDP","A","2003",0,
"TGO","TAXENV","RES","PC_GDP","A","2004",0,
"TGO","TAXENV","RES","PC_GDP","A","2005",0,
"TGO","TAXENV","RES","PC_GDP","A","2006",0,
"TGO","TAXENV","RES","PC_GDP","A","2007",0,
"TGO","TAXENV","RES","PC_GDP","A","2008",0,
"TGO","TAXENV","RES","PC_GDP","A","2009",0,
"TGO","TAXENV","RES","PC_GDP","A","2010",0,
"TGO","TAXENV","RES","PC_GDP","A","2011",0,
"TGO","TAXENV","RES","PC_GDP","A","2012",0,
"TGO","TAXENV","RES","PC_GDP","A","2013",0.03,
"TGO","TAXENV","RES","PC_GDP","A","2014",0.03,
"TGO","TAXENV","RES","PC_GDP","A","2015",0.02,
"TGO","TAXENV","RES","PC_GDP","A","2016",0.01,
"TGO","TAXENV","RES","PC_GDP","A","2017",0.02,
"TGO","TAXENV","RES","PC_GDP","A","2018",0.01,
"TGO","TAXENV","RES","PC_GDP","A","2019",0,
"TGO","TAXENV","RES","PC_GDP","A","2020",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1994",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1995",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1996",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1997",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1998",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1999",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2000",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2001",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2002",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2003",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2004",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2005",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2006",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2007",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2008",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2009",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2010",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2011",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2012",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2013",0,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2014",0.04,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2015",0.05,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2016",0.05,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2017",0.05,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2018",0.05,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2019",0.13,
"TGO","TAXENV","TRANSPORT","PC_TOT_TAX","A","2020",0.17,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2008",0.05,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2009",0.05,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2010",0.05,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2011",0.04,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2012",0.05,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2013",0.05,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2014",0.06,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2015",0.06,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2016",0.06,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2017",0.06,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2018",0.07,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2019",0.06,
"TGO","TAXENV","POL","PC_TOT_TAX","A","2020",0.01,
"TGO","TAXENV","RES","PC_TOT_TAX","A","1994",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","1995",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","1996",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","1997",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","1998",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","1999",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2000",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2001",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2002",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2003",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2004",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2005",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2006",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2007",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2008",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2009",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2010",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2011",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2012",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2013",0.16,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2014",0.13,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2015",0.09,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2016",0.08,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2017",0.1,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2018",0.05,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2019",0,
"TGO","TAXENV","RES","PC_TOT_TAX","A","2020",0,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","1994",0.39,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","1995",0.41,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","1996",0.5,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","1997",0.56,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","1998",0.57,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","1999",0.69,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2000",0.47,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2001",0.39,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2002",0.38,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2003",0.3,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2004",0.24,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2005",0.22,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2006",0.22,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2007",0.25,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2008",0.21,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2009",0.27,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2010",0.27,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2011",0.26,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2012",0.3,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2013",0.3,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2014",0.3,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2015",0.34,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2016",0.36,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2017",0.26,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2018",0.2,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2019",0.18,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2020",0.16,
"TTO","TAXENV","TRANSPORT","PC_GDP","A","2021",0.15,
"TTO","TAXENV","POL","PC_GDP","A","1994",0,
"TTO","TAXENV","POL","PC_GDP","A","1995",0,
"TTO","TAXENV","POL","PC_GDP","A","1996",0,
"TTO","TAXENV","POL","PC_GDP","A","1997",0,
"TTO","TAXENV","POL","PC_GDP","A","1998",0,
"TTO","TAXENV","POL","PC_GDP","A","1999",0,
"TTO","TAXENV","POL","PC_GDP","A","2000",0,
"TTO","TAXENV","POL","PC_GDP","A","2001",0,
"TTO","TAXENV","POL","PC_GDP","A","2002",0,
"TTO","TAXENV","POL","PC_GDP","A","2003",0,
"TTO","TAXENV","POL","PC_GDP","A","2004",0,
"TTO","TAXENV","POL","PC_GDP","A","2005",0,
"TTO","TAXENV","POL","PC_GDP","A","2006",0,
"TTO","TAXENV","POL","PC_GDP","A","2007",0,
"TTO","TAXENV","POL","PC_GDP","A","2008",0,
"TTO","TAXENV","POL","PC_GDP","A","2009",0,
"TTO","TAXENV","POL","PC_GDP","A","2010",0,
"TTO","TAXENV","POL","PC_GDP","A","2011",0,
"TTO","TAXENV","POL","PC_GDP","A","2012",0,
"TTO","TAXENV","POL","PC_GDP","A","2013",0,
"TTO","TAXENV","POL","PC_GDP","A","2014",0,
"TTO","TAXENV","POL","PC_GDP","A","2015",0,
"TTO","TAXENV","POL","PC_GDP","A","2016",0,
"TTO","TAXENV","POL","PC_GDP","A","2017",0,
"TTO","TAXENV","POL","PC_GDP","A","2018",0,
"TTO","TAXENV","POL","PC_GDP","A","2019",0,
"TTO","TAXENV","POL","PC_GDP","A","2020",0,
"TTO","TAXENV","POL","PC_GDP","A","2021",0,
"TTO","TAXENV","RES","PC_GDP","A","1994",0,
"TTO","TAXENV","RES","PC_GDP","A","1995",0,
"TTO","TAXENV","RES","PC_GDP","A","1996",0,
"TTO","TAXENV","RES","PC_GDP","A","1997",0,
"TTO","TAXENV","RES","PC_GDP","A","1998",0,
"TTO","TAXENV","RES","PC_GDP","A","1999",0,
"TTO","TAXENV","RES","PC_GDP","A","2000",0,
"TTO","TAXENV","RES","PC_GDP","A","2001",0,
"TTO","TAXENV","RES","PC_GDP","A","2002",0,
"TTO","TAXENV","RES","PC_GDP","A","2003",0,
"TTO","TAXENV","RES","PC_GDP","A","2004",0,
"TTO","TAXENV","RES","PC_GDP","A","2005",0,
"TTO","TAXENV","RES","PC_GDP","A","2006",0,
"TTO","TAXENV","RES","PC_GDP","A","2007",0,
"TTO","TAXENV","RES","PC_GDP","A","2008",0,
"TTO","TAXENV","RES","PC_GDP","A","2009",0,
"TTO","TAXENV","RES","PC_GDP","A","2010",0,
"TTO","TAXENV","RES","PC_GDP","A","2011",0,
"TTO","TAXENV","RES","PC_GDP","A","2012",0,
"TTO","TAXENV","RES","PC_GDP","A","2013",0,
"TTO","TAXENV","RES","PC_GDP","A","2014",0,
"TTO","TAXENV","RES","PC_GDP","A","2015",0,
"TTO","TAXENV","RES","PC_GDP","A","2016",0,
"TTO","TAXENV","RES","PC_GDP","A","2017",0,
"TTO","TAXENV","RES","PC_GDP","A","2018",0,
"TTO","TAXENV","RES","PC_GDP","A","2019",0,
"TTO","TAXENV","RES","PC_GDP","A","2020",0,
"TTO","TAXENV","RES","PC_GDP","A","2021",0,
"TTO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1994",1.75,
"TTO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1995",1.81,
"TTO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1996",2.13,
"TTO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1997",2.58,
"TTO","TAXENV","TRANSPORT","PC_TOT_TAX","A","1998",3.54,
